Plot,collection_no.,Connon-swampition,Date,species,Dry.Mass
Q6,8,swamp,11/1/2018,Campnosperma squamatum,7.323821263
Q6,8,swamp,11/1/2018,Madhuca sp.,7.474847775
Q6,8,swamp,11/1/2018,Lophopetalum multinervium,1.03
Q6,8,swamp,11/1/2018,Dalbergia pseudo-sissoo,0.33
Q107,8,non-swamp,11/1/2018,Grewia laevigata,4.220223464
Q107,8,non-swamp,11/1/2018,Nothaphoebe umbelliflora,5.234625
Q107,8,non-swamp,11/1/2018,Buchanania sessifolia,2.235130435
Q107,8,non-swamp,11/1/2018,Willughbeia coriacea,1.76
Q107,8,non-swamp,11/1/2018,Unidentified species,1.709015544
Q107,8,non-swamp,11/1/2018,Unidentified species,1.605434783
Q107,8,non-swamp,11/1/2018,Unidentified species,0.886442308
Q107,8,non-swamp,11/1/2018,Gironniera nervosa,1.42
Q107,8,non-swamp,11/1/2018,Fissistigma latifolium var. ovoideum,3.281504854
Q107,8,non-swamp,11/1/2018,Adenanthera malayana,8.913162393
Q107,8,non-swamp,11/1/2018,Unidentified species,13.03277628
Q107,8,non-swamp,11/1/2018,Aporosa prainiana,4.788450704
Q107,8,non-swamp,11/1/2018,Aporosa frutescens,0.16
Q107,8,non-swamp,11/1/2018,Strychnos sp.,10.35268293
Q107,8,non-swamp,11/1/2018,Bauhinia semibifida,9.384186047
Q4,8,swamp,11/6/2018,Xanthophyllum flavescens,8.305862069
Q4,8,swamp,11/6/2018,Lophopetalum multinervium,4.84
Q4,8,swamp,11/6/2018,Dalbergia pseudo-sissoo,2.143859649
Q4,8,swamp,11/6/2018,Unidentified species,12.41016949
Q4,8,swamp,11/6/2018,Bauhinia semibifida,0.18
Q4,8,swamp,11/6/2018,Myristica cinnamomea,0.93
Q4,8,swamp,11/6/2018,Madhuca sp.,9.934771784
Q4,8,swamp,11/6/2018,Unidentified species,4.75
Q3,7,swamp,11/6/2018,Xanthophyllum flavescens,10.66518519
Q3,7,swamp,11/6/2018,Lophopetalum multinervium,5.27
Q3,7,swamp,11/6/2018,Dalbergia pseudo-sissoo,2.196853933
Q3,7,swamp,11/6/2018,Myristica cinnamomea,4.958712121
Q3,7,swamp,11/6/2018,Maasia glauca,7.447862069
Q3,7,swamp,11/6/2018,Unidentified species,0.59
Q3,7,swamp,11/6/2018,Unidentified species,2.727261146
Q3,7,swamp,11/6/2018,Gluta wallichii,1.74
Q3,7,swamp,11/6/2018,Madhuca sp.,6.703671096
Q3,7,swamp,11/6/2018,Unidentified species,5.191856678
Q10,7,swamp,11/6/2018,Campnosperma squamatum,16.18079827
Q10,7,swamp,11/6/2018,Bauhinia semibifida,15.95384615
Q10,7,swamp,11/6/2018,Fissistigma latifolium var. ovoideum,11.53491259
Q10,7,swamp,11/6/2018,Unidentified species,5.508048452
Q10,7,swamp,11/6/2018,Uncaria cordata,6.281702128
Q10,7,swamp,11/6/2018,Timonius wallichianus,1.53
Q10,7,swamp,11/6/2018,Grewia laevigata,0.57
Q10,7,swamp,11/6/2018,Myristica cinnamomea,2.685333333
Q10,7,swamp,11/6/2018,Elaeocarpus mastersii,2.874143646
Q10,7,swamp,11/6/2018,Pternandra echinata,0.725333333
Q10,7,swamp,11/6/2018,Bhesa paniculata,1.31
Q10,7,swamp,11/6/2018,Xanthophyllum flavescens,0.74
Q10,7,swamp,11/6/2018,Madhuca sp.,0.6
Q10,7,swamp,11/6/2018,Dalbergia pseudo-sissoo,4.388059701
Q10,7,swamp,11/6/2018,Alstonia pneumatophora,3.956467532
Q10,7,swamp,11/6/2018,Aporosa frutescens,0.860224719
Q1,7,non-swamp,11/6/2018,Unidentified species,11.17595376
Q1,7,non-swamp,11/6/2018,Bhesa paniculata,26.12784127
Q1,7,non-swamp,11/6/2018,Prunus polystachya,24.99756098
Q1,7,non-swamp,11/6/2018,Bauhinia semibifida,0.824069767
Q1,7,non-swamp,11/6/2018,Leuconotis griffithii,4.049552239
Q1,7,non-swamp,11/6/2018,Unidentified species,1.970980176
Q1,7,non-swamp,11/6/2018,Gironniera nervosa,4.126932084
Q1,7,non-swamp,11/6/2018,Canarium pilosum,2.907359307
Q1,7,non-swamp,11/6/2018,Unidentified species,1.194413146
Q1,7,non-swamp,11/6/2018,Grewia laevigata,6.396648649
Q1,7,non-swamp,11/6/2018,Aporosa frutescens,1.481392405
Q1,7,non-swamp,11/6/2018,Xanthophyllum flavescens,9.877288136
Q1,7,non-swamp,11/6/2018,Timonius wallichianus,6.361867704
Q1,7,non-swamp,11/6/2018,Uncaria cordata,0.47
Q1,7,non-swamp,11/6/2018,Pternandra echinata,1.857818182
Q213,8,non-swamp,11/14/18,Calophyllum tetrapterum var. tetrapterum,6.826446281
Q213,8,non-swamp,11/14/18,Archidendron clypearia,4.72057554
Q213,8,non-swamp,11/14/18,Timonius wallichianus,1.376690647
Q213,8,non-swamp,11/14/18,Litsea firma,1.420188679
Q213,8,non-swamp,11/14/18,Unidentified species,1.189258427
Q213,8,non-swamp,11/14/18,Aporosa frutescens,1.614736842
Q213,8,non-swamp,11/14/18,Smilax setosa,14.97153453
Q213,8,non-swamp,11/14/18,Dysoxylum cauliflorum,8.090144231
Q213,8,non-swamp,11/14/18,Pentace triptera,3.97635468
Q213,8,non-swamp,11/14/18,Rhodamnia cinerea,11.0253202
Q213,8,non-swamp,11/14/18,Gironniera nervosa,3.924036697
Q213,8,non-swamp,11/14/18,Prunus polystachya,21.97090909
Q408,8,non-swamp,11/14/18,Gironniera nervosa,6.102189781
Q408,8,non-swamp,11/14/18,Rhodamnia cinerea,5.326528497
Q408,8,non-swamp,11/14/18,Leuconotis griffithii,13.92779553
Q408,8,non-swamp,11/14/18,Prunus polystachya,2.5
Q408,8,non-swamp,11/14/18,Unidentified species,10.67966543
Q408,8,non-swamp,11/14/18,Lithocarpus ewyckii,57.18590164
Q408,8,non-swamp,11/14/18,Fissistigma latifolium var. ovoideum,6.702857143
Q405,8,non-swamp,11/14/18,Litsea firma,2.752673797
Q405,8,non-swamp,11/14/18,Elaeocarpus stipularis,1.560731707
Q405,8,non-swamp,11/14/18,Timonius wallichianus,0.39
Q405,8,non-swamp,11/14/18,Grewia laevigata,0.2
Q405,8,non-swamp,11/14/18,Strychnos sp.,0.14
Q405,8,non-swamp,11/14/18,Archidendron clypearia,2.124255319
Q405,8,non-swamp,11/14/18,Rhodamnia cinerea,1.065
Q405,8,non-swamp,11/14/18,Unidentified species,0.845
Q405,8,non-swamp,11/14/18,Gironniera nervosa,0.88
Q405,8,non-swamp,11/14/18,Uncaria cordata,6.27
Q405,8,non-swamp,11/14/18,Bhesa paniculata,10.46653846
Q405,8,non-swamp,11/14/18,Lindera lucida,4.48599537
Q405,8,non-swamp,11/14/18,Bauhinia semibifida,47.21765125
Q405,8,non-swamp,11/14/18,Prunus polystachya,114.9200558
Q9,8,swamp,11/17/18,Campnosperma squamatum,12.01507109
Q9,8,swamp,11/17/18,Gluta wallichii,21.53620902
Q9,8,swamp,11/17/18,Artocarpus kemando,2.44908046
Q9,8,swamp,11/17/18,Lophopetalum multinervium,12.80727517
Q9,8,swamp,11/17/18,Dalbergia pseudo-sissoo,7.930740741
Q9,8,swamp,11/17/18,Uncaria cordata,1.21
Q9,8,swamp,11/17/18,Shorea sp.,5.700630252
Q107,9,non-swamp,11/17/18,Gironniera nervosa,2.9575
Q107,9,non-swamp,11/17/18,Fissistigma latifolium var. ovoideum,2.999739414
Q107,9,non-swamp,11/17/18,Buchanania sessifolia,2.592
Q107,9,non-swamp,11/17/18,Bauhinia semibifida,1.385316456
Q107,9,non-swamp,11/17/18,Strychnos sp.,5.212647059
Q107,9,non-swamp,11/17/18,Adenanthera malayana,5.928051948
Q107,9,non-swamp,11/17/18,Willughbeia coriacea,1.74
Q107,9,non-swamp,11/17/18,Nothaphoebe umbelliflora,2.336210526
Q107,9,non-swamp,11/17/18,Grewia laevigata,2.586486486
Q107,9,non-swamp,11/17/18,Aporosa prainiana,4.349162011
Q107,9,non-swamp,11/17/18,Unidentified species,0.72
Q107,9,non-swamp,11/17/18,Unidentified species,4.542047244
Q6,9,swamp,11/17/18,Campnosperma squamatum,22.02494024
Q6,9,swamp,11/17/18,Artocarpus kemando,14.38230088
Q6,9,swamp,11/17/18,Diospyros maingayi,5.627573964
Q6,9,swamp,11/17/18,Pometia pinnata,5.468965517
Q6,9,swamp,11/17/18,Bauhinia semibifida,0.1
Q6,9,swamp,11/17/18,Leuconotis griffithii,0.36
Q6,9,swamp,11/17/18,Madhuca sp.,12.14285714
Q10,8,swamp,11/21/18,Uncaria cordata,2.991206226
Q10,8,swamp,11/21/18,Elaeocarpus mastersii,3.819642857
Q10,8,swamp,11/21/18,Aporosa frutescens,0.75147541
Q10,8,swamp,11/21/18,Campnosperma squamatum,12.9113253
Q10,8,swamp,11/21/18,Fissistigma latifolium var. ovoideum,8.022873082
Q10,8,swamp,11/21/18,Unidentified species,5.068452381
Q10,8,swamp,11/21/18,Myristica cinnamomea,3.356074766
Q10,8,swamp,11/21/18,Dalbergia pseudo-sissoo,2.128
Q10,8,swamp,11/21/18,Grewia laevigata,1.116808511
Q10,8,swamp,11/21/18,Unidentified species,2.818085106
Q10,8,swamp,11/21/18,Bauhinia semibifida,16.68857143
Q3,8,swamp,11/21/18,Maasia glauca,6.080803571
Q3,8,swamp,11/21/18,Madhuca sp.,12.61610127
Q3,8,swamp,11/21/18,Lophopetalum multinervium,2.34
Q3,8,swamp,11/21/18,Xanthophyllum flavescens,3.295108696
Q3,8,swamp,11/21/18,Myristica cinnamomea,3.294545455
Q3,8,swamp,11/21/18,Dalbergia pseudo-sissoo,1.24
Q3,8,swamp,11/21/18,Unidentified species,1.84
Q1,8,non-swamp,11/21/18,Gironniera nervosa,7.7112
Q1,8,non-swamp,11/21/18,Grewia laevigata,2.963480392
Q1,8,non-swamp,11/21/18,Unidentified species,6.178967391
Q1,8,non-swamp,11/21/18,Aporosa frutescens,4.075
Q1,8,non-swamp,11/21/18,Canarium pilosum,4.643595041
Q1,8,non-swamp,11/21/18,Uncaria cordata,1.91
Q1,8,non-swamp,11/21/18,Unidentified species,0.13
Q1,8,non-swamp,11/21/18,Bauhinia semibifida,0.2
Q1,8,non-swamp,11/21/18,Unidentified species,2.085128205
Q1,8,non-swamp,11/21/18,Leuconotis griffithii,7.486393089
Q1,8,non-swamp,11/21/18,Xanthophyllum flavescens,16.77520661
Q1,8,non-swamp,11/21/18,Bhesa paniculata,34.06152577
Q1,8,non-swamp,11/21/18,Timonius wallichianus,7.231969112
Q1,8,non-swamp,11/21/18,Prunus polystachya,18.08540146
Q4,9,swamp,11/22/18,Lophopetalum multinervium,2.92
Q4,9,swamp,11/22/18,Dalbergia pseudo-sissoo,0.59
Q4,9,swamp,11/22/18,Madhuca sp.,4.68877193
Q4,9,swamp,11/22/18,Unidentified species,7.833673469
Q4,9,swamp,11/22/18,Xanthophyllum flavescens,7.534647887
Q4,9,swamp,11/22/18,Unidentified species,3.287955801
Q4,9,swamp,11/22/18,Bauhinia semibifida,0.05
Q405,9,non-swamp,11/28/18,Prunus polystachya,28.04169133
Q405,9,non-swamp,11/28/18,Elaeocarpus stipularis,1.831384615
Q405,9,non-swamp,11/28/18,Litsea firma,1.924679803
Q405,9,non-swamp,11/28/18,Uncaria cordata,2.49
Q405,9,non-swamp,11/28/18,Unidentified species,1.036261981
Q405,9,non-swamp,11/28/18,Dysoxylum cauliflorum,0.58
Q405,9,non-swamp,11/28/18,Grewia laevigata,0.05
Q405,9,non-swamp,11/28/18,Timonius wallichianus,0.8
Q405,9,non-swamp,11/28/18,Archidendron clypearia,2.3821
Q405,9,non-swamp,11/28/18,Rhodamnia cinerea,0.260408163
Q405,9,non-swamp,11/28/18,Bhesa paniculata,14.81883811
Q405,9,non-swamp,11/28/18,Lindera lucida,3.34
Q405,9,non-swamp,11/28/18,Xanthophyllum flavescens,0.91
Q405,9,non-swamp,11/28/18,Bauhinia semibifida,35.31777778
Q213,9,non-swamp,11/28/18,Pentace triptera,3.384938776
Q213,9,non-swamp,11/28/18,Archidendron clypearia,6.356503497
Q213,9,non-swamp,11/28/18,Timonius wallichianus,0.72
Q213,9,non-swamp,11/28/18,Leuconotis griffithii,0.87
Q213,9,non-swamp,11/28/18,Litsea firma,4.620858896
Q213,9,non-swamp,11/28/18,Calophyllum tetrapterum var. tetrapterum,3.855855856
Q213,9,non-swamp,11/28/18,Unidentified species,1.049680851
Q213,9,non-swamp,11/28/18,Gironniera nervosa,4.01529052
Q213,9,non-swamp,11/28/18,Dysoxylum cauliflorum,9.845922078
Q213,9,non-swamp,11/28/18,Prunus polystachya,14.687743
Q213,9,non-swamp,11/28/18,Aporosa frutescens,2.709411765
Q213,9,non-swamp,11/28/18,Smilax setosa,7.355360577
Q213,9,non-swamp,11/28/18,Rhodamnia cinerea,7.244147465
Q408,9,non-swamp,11/28/18,Rhodamnia cinerea,5.63828125
Q408,9,non-swamp,11/28/18,Fissistigma latifolium var. ovoideum,3.1
Q408,9,non-swamp,11/28/18,Prunus polystachya,4.94
Q408,9,non-swamp,11/28/18,Gironniera nervosa,6.273406593
Q408,9,non-swamp,11/28/18,Leuconotis griffithii,14.51753425
Q408,9,non-swamp,11/28/18,Unidentified species,22.52567568
Q408,9,non-swamp,11/28/18,Timonius wallichianus,3.893979592
Q408,9,non-swamp,11/28/18,Lithocarpus ewyckii,43.24892241
Q6,10,swamp,11/30/18,Diospyros maingayi,7.655648
Q6,10,swamp,11/30/18,Pometia pinnata,7.889318182
Q6,10,swamp,11/30/18,Artocarpus kemando,23.49061224
Q6,10,swamp,11/30/18,Madhuca sp.,11.3775
Q6,10,swamp,11/30/18,Campnosperma squamatum,18.14784708
Q6,10,swamp,11/30/18,Lophopetalum multinervium,0.87
Q9,9,swamp,11/30/18,Gluta wallichii,27.22548618
Q9,9,swamp,11/30/18,Artocarpus kemando,1.06
Q9,9,swamp,11/30/18,Madhuca sp.,0.79
Q9,9,swamp,11/30/18,Pometia pinnata,0.09
Q9,9,swamp,11/30/18,Bauhinia semibifida,0.06
Q9,9,swamp,11/30/18,Unidentified species,6.452769231
Q9,9,swamp,11/30/18,Shorea sp.,0.99
Q9,9,swamp,11/30/18,Campnosperma squamatum,21.60471854
Q9,9,swamp,11/30/18,Lophopetalum multinervium,11.93487646
Q9,9,swamp,11/30/18,Dalbergia pseudo-sissoo,12.41145511
Q107,10,non-swamp,11/30/18,Gironniera nervosa,5.9675
Q107,10,non-swamp,11/30/18,Unidentified species,6.029086294
Q107,10,non-swamp,11/30/18,Strychnos sp.,5.471698113
Q107,10,non-swamp,11/30/18,Grewia laevigata,2.973291536
Q107,10,non-swamp,11/30/18,Unidentified species,3.542934783
Q107,10,non-swamp,11/30/18,Aporosa prainiana,2.123719212
Q107,10,non-swamp,11/30/18,Unidentified species,2.399486081
Q107,10,non-swamp,11/30/18,Adenanthera malayana,4.107931034
Q107,10,non-swamp,11/30/18,Bauhinia semibifida,1.756845426
Q107,10,non-swamp,11/30/18,Buchanania sessifolia,1.297972973
Q107,10,non-swamp,11/30/18,Willughbeia coriacea,1.29
Q107,10,non-swamp,11/30/18,Nothaphoebe umbelliflora,4.475
Q107,10,non-swamp,11/30/18,Fissistigma latifolium var. ovoideum,2.073250951
Q3,9,swamp,12/5/2018,Xanthophyllum flavescens,3.315245203
Q3,9,swamp,12/5/2018,Unidentified species,2.84
Q3,9,swamp,12/5/2018,Madhuca sp.,7.002216216
Q3,9,swamp,12/5/2018,Lophopetalum multinervium,3.79
Q3,9,swamp,12/5/2018,Myristica cinnamomea,2.655849057
Q3,9,swamp,12/5/2018,Sterculia cordata,1.23
Q3,9,swamp,12/5/2018,Maasia glauca,3.513333333
Q3,9,swamp,12/5/2018,Unidentified species,4.412688172
Q3,9,swamp,12/5/2018,Dalbergia pseudo-sissoo,1.12
Q3,9,swamp,12/5/2018,Gluta wallichii,1.98
Q3,9,swamp,12/5/2018,Unidentified species,4.165938865
Q4,10,swamp,12/5/2018,Xanthophyllum flavescens,6.7555
Q4,10,swamp,12/5/2018,Unidentified species,4.678481013
Q4,10,swamp,12/5/2018,Madhuca sp.,5.663981191
Q4,10,swamp,12/5/2018,Myristica cinnamomea,2.660431034
Q4,10,swamp,12/5/2018,Dalbergia pseudo-sissoo,1.321148936
Q4,10,swamp,12/5/2018,Lophopetalum multinervium,2.07
Q4,10,swamp,12/5/2018,Bauhinia semibifida,1.011180812
Q4,10,swamp,12/5/2018,Unidentified species,1.44
Q10,9,swamp,12/5/2018,Uncaria cordata,6.272585596
Q10,9,swamp,12/5/2018,Alstonia pneumatophora,2.488842975
Q10,9,swamp,12/5/2018,Elaeocarpus mastersii,3.977142857
Q10,9,swamp,12/5/2018,Fissistigma latifolium var. ovoideum,20.21201399
Q10,9,swamp,12/5/2018,Campnosperma squamatum,25.00005978
Q10,9,swamp,12/5/2018,Myristica cinnamomea,1.909181495
Q10,9,swamp,12/5/2018,Grewia laevigata,1.181893004
Q10,9,swamp,12/5/2018,Dalbergia pseudo-sissoo,2.626733668
Q10,9,swamp,12/5/2018,Aporosa frutescens,0.24
Q10,9,swamp,12/5/2018,Xanthophyllum flavescens,0.26
Q10,9,swamp,12/5/2018,Bauhinia semibifida,17.88508929
Q1,9,non-swamp,12/5/2018,Leuconotis griffithii,5.769983137
Q1,9,non-swamp,12/5/2018,Gironniera nervosa,6.079886686
Q1,9,non-swamp,12/5/2018,Canarium pilosum,2.372534247
Q1,9,non-swamp,12/5/2018,Xanthophyllum flavescens,10.09350649
Q1,9,non-swamp,12/5/2018,Grewia laevigata,4.422694301
Q1,9,non-swamp,12/5/2018,Bauhinia semibifida,1.115018868
Q1,9,non-swamp,12/5/2018,Aporosa frutescens,5.493543307
Q1,9,non-swamp,12/5/2018,Unidentified species,5.630710526
Q1,9,non-swamp,12/5/2018,Timonius wallichianus,1.476845426
Q1,9,non-swamp,12/5/2018,Unidentified species,0.77
Q1,9,non-swamp,12/5/2018,Unidentified species,0.8995053
Q1,9,non-swamp,12/5/2018,Prunus polystachya,2.99
Q1,9,non-swamp,12/5/2018,Bhesa paniculata,27.25641762
Q408,10,non-swamp,12/11/2018,Leuconotis griffithii,8.574852321
Q408,10,non-swamp,12/11/2018,Rhodamnia cinerea,6.129961977
Q408,10,non-swamp,12/11/2018,Fissistigma latifolium var. ovoideum,4.684450402
Q408,10,non-swamp,12/11/2018,Gironniera nervosa,5.495454545
Q408,10,non-swamp,12/11/2018,Prunus polystachya,2.33
Q408,10,non-swamp,12/11/2018,Unidentified species,1.63
Q408,10,non-swamp,12/11/2018,Timonius wallichianus,1.10453202
Q408,10,non-swamp,12/11/2018,Lithocarpus ewyckii,28.2285
Q405,10,non-swamp,12/11/2018,Prunus polystachya,9.651170418
Q405,10,non-swamp,12/11/2018,Archidendron clypearia,3.237804878
Q405,10,non-swamp,12/11/2018,Unidentified species,0.847297297
Q405,10,non-swamp,12/11/2018,Elaeocarpus stipularis,4.019568345
Q405,10,non-swamp,12/11/2018,Bhesa paniculata,23.21822835
Q405,10,non-swamp,12/11/2018,Bauhinia semibifida,50.41196013
Q405,10,non-swamp,12/11/2018,Timonius wallichianus,0.19
Q405,10,non-swamp,12/11/2018,Grewia laevigata,0.33
Q405,10,non-swamp,12/11/2018,Litsea firma,0.66
Q213,10,non-swamp,12/11/2018,Timonius wallichianus,2.851666667
Q213,10,non-swamp,12/11/2018,Pentace triptera,5.01133574
Q213,10,non-swamp,12/11/2018,Smilax setosa,9.422779043
Q213,10,non-swamp,12/11/2018,Dysoxylum cauliflorum,10.23796736
Q213,10,non-swamp,12/11/2018,Gironniera nervosa,1.767507163
Q213,10,non-swamp,12/11/2018,Archidendron clypearia,4.8571875
Q213,10,non-swamp,12/11/2018,Calophyllum tetrapterum var. tetrapterum,7.828224299
Q213,10,non-swamp,12/11/2018,Rhodamnia cinerea,2.621354167
Q213,10,non-swamp,12/11/2018,Unidentified species,1.688913043
Q213,10,non-swamp,12/11/2018,Aporosa frutescens,3.306470588
Q213,10,non-swamp,12/11/2018,Litsea firma,0.27
Q213,10,non-swamp,12/11/2018,Prunus polystachya,48.99769669
Q9,10,swamp,12/14/18,Campnosperma squamatum,12.24120674
Q9,10,swamp,12/14/18,Unidentified species,3.590322581
Q9,10,swamp,12/14/18,Artocarpus kemando,1.728165138
Q9,10,swamp,12/14/18,Uncaria cordata,1.84
Q9,10,swamp,12/14/18,Madhuca sp.,1.15
Q9,10,swamp,12/14/18,Bauhinia semibifida,0.16
Q9,10,swamp,12/14/18,Lophopetalum multinervium,13.92485308
Q9,10,swamp,12/14/18,Dalbergia pseudo-sissoo,12.17350993
Q9,10,swamp,12/14/18,Gluta wallichii,18.30548456
Q107,11,non-swamp,12/14/18,Willughbeia coriacea,1.36
Q107,11,non-swamp,12/14/18,Unidentified species,0.74
Q107,11,non-swamp,12/14/18,Unidentified species,1.751478261
Q107,11,non-swamp,12/14/18,Grewia laevigata,4.693197832
Q107,11,non-swamp,12/14/18,Bauhinia semibifida,1.686113744
Q107,11,non-swamp,12/14/18,Buchanania sessifolia,2.691764706
Q107,11,non-swamp,12/14/18,Nothaphoebe umbelliflora,1.6
Q107,11,non-swamp,12/14/18,Strychnos sp.,3.396320346
Q107,11,non-swamp,12/14/18,Adenanthera malayana,6.991584158
Q107,11,non-swamp,12/14/18,Unidentified species,2.691764706
Q107,11,non-swamp,12/14/18,Aporosa prainiana,2.489293478
Q107,11,non-swamp,12/14/18,Gironniera nervosa,6.857354839
Q107,11,non-swamp,12/14/18,Fissistigma latifolium var. ovoideum,2.42
Q6,11,swamp,12/14/18,Madhuca sp.,15.17665615
Q6,11,swamp,12/14/18,Artocarpus kemando,31.28971246
Q6,11,swamp,12/14/18,Diospyros maingayi,6.341576355
Q6,11,swamp,12/14/18,Lophopetalum multinervium,2.28
Q6,11,swamp,12/14/18,Campnosperma squamatum,7.4790561
Q6,11,swamp,12/14/18,Pometia pinnata,3.733035714
Q6,11,swamp,12/14/18,Bauhinia semibifida,0.3
Q4,11,swamp,12/18/18,Lophopetalum multinervium,2.16
Q4,11,swamp,12/18/18,Madhuca sp.,1.82
Q4,11,swamp,12/18/18,Unidentified species,2.360888889
Q4,11,swamp,12/18/18,Xanthophyllum flavescens,2.130447761
Q4,11,swamp,12/18/18,Myristica cinnamomea,1.992547529
Q4,11,swamp,12/18/18,Dalbergia pseudo-sissoo,0.37
Q4,11,swamp,12/18/18,Bauhinia semibifida,0.39
Q4,11,swamp,12/18/18,Unidentified species,4.629294606
Q3,10,swamp,12/18/18,Unidentified species,5.977241379
Q3,10,swamp,12/18/18,Unidentified species,10.36483516
Q3,10,swamp,12/18/18,Maasia glauca,1.44
Q3,10,swamp,12/18/18,Madhuca sp.,11.86119718
Q3,10,swamp,12/18/18,Myristica cinnamomea,1.883219178
Q3,10,swamp,12/18/18,Xanthophyllum flavescens,2.16
Q1,10,non-swamp,12/18/18,Leuconotis griffithii,6.718603104
Q1,10,non-swamp,12/18/18,Grewia laevigata,5.745418994
Q1,10,non-swamp,12/18/18,Timonius wallichianus,1.384482759
Q1,10,non-swamp,12/18/18,Bhesa paniculata,35.904
Q1,10,non-swamp,12/18/18,Canarium pilosum,6.291888545
Q1,10,non-swamp,12/18/18,Xanthophyllum flavescens,5.466171429
Q1,10,non-swamp,12/18/18,Gironniera nervosa,4.121744548
Q1,10,non-swamp,12/18/18,Uncaria cordata,0.81
Q1,10,non-swamp,12/18/18,Bauhinia semibifida,0.23
Q1,10,non-swamp,12/18/18,Unidentified species,1.07
Q1,10,non-swamp,12/18/18,Unidentified species,1.560491803
Q1,10,non-swamp,12/18/18,Unidentified species,9.104734982
Q1,10,non-swamp,12/18/18,Aporosa frutescens,6.536781609
Q10,10,swamp,12/18/18,Grewia laevigata,1.761230769
Q10,10,swamp,12/18/18,Alstonia pneumatophora,2.40699784
Q10,10,swamp,12/18/18,Uncaria cordata,4.787722772
Q10,10,swamp,12/18/18,Myristica cinnamomea,1.201860465
Q10,10,swamp,12/18/18,Aporosa frutescens,0.370546875
Q10,10,swamp,12/18/18,Xanthophyllum flavescens,1.07
Q10,10,swamp,12/18/18,Elaeocarpus mastersii,2.1204
Q10,10,swamp,12/18/18,Unidentified species,3.78984375
Q10,10,swamp,12/18/18,Unidentified species,2.470634146
Q10,10,swamp,12/18/18,Dalbergia pseudo-sissoo,1.969411765
Q10,10,swamp,12/18/18,Campnosperma squamatum,15.81542373
Q10,10,swamp,12/18/18,Bauhinia semibifida,16.73563452
Q10,10,swamp,12/18/18,Fissistigma latifolium var. ovoideum,13.68544547
Q6,12,swamp,12/27/18,Pometia pinnata,7.354530612
Q6,12,swamp,12/27/18,Madhuca sp.,18.95362832
Q6,12,swamp,12/27/18,Campnosperma squamatum,10.09265537
Q6,12,swamp,12/27/18,Artocarpus kemando,20.81295276
Q6,12,swamp,12/27/18,Diospyros maingayi,5.57261745
Q6,12,swamp,12/27/18,Dalbergia pseudo-sissoo,0.61
Q6,12,swamp,12/27/18,Lophopetalum multinervium,1.49
Q9,11,swamp,12/27/18,Unidentified species,1.851612903
Q9,11,swamp,12/27/18,Lophopetalum multinervium,8.545351044
Q9,11,swamp,12/27/18,Artocarpus kemando,2.03775
Q9,11,swamp,12/27/18,Madhuca sp.,2.15
Q9,11,swamp,12/27/18,Shorea sp.,0.74
Q9,11,swamp,12/27/18,Bauhinia semibifida,0.414117647
Q9,11,swamp,12/27/18,Campnosperma squamatum,9.683853211
Q9,11,swamp,12/27/18,Dalbergia pseudo-sissoo,9.478944099
Q9,11,swamp,12/27/18,Gluta wallichii,8.370653595
Q9,11,swamp,12/27/18,Smilax setosa,8.392429614
Q107,12,non-swamp,12/27/18,Bauhinia semibifida,3.418062827
Q107,12,non-swamp,12/27/18,Strychnos sp.,3.30835443
Q107,12,non-swamp,12/27/18,Willughbeia coriacea,1.59
Q107,12,non-swamp,12/27/18,Buchanania sessifolia,0.986666667
Q107,12,non-swamp,12/27/18,Fissistigma latifolium var. ovoideum,4.538888889
Q107,12,non-swamp,12/27/18,Unidentified species,4.123201439
Q107,12,non-swamp,12/27/18,Unidentified species,2.840152672
Q107,12,non-swamp,12/27/18,Adenanthera malayana,5.692235294
Q107,12,non-swamp,12/27/18,Gironniera nervosa,4.581838649
Q107,12,non-swamp,12/27/18,Grewia laevigata,4.071428571
Q107,12,non-swamp,12/27/18,Unidentified species,1.08
Q107,12,non-swamp,12/27/18,Aporosa prainiana,1.21
Q405,11,non-swamp,12/27/18,Bauhinia semibifida,58.13126214
Q405,11,non-swamp,12/27/18,Elaeocarpus stipularis,6.093714286
Q405,11,non-swamp,12/27/18,Archidendron clypearia,2.801230769
Q405,11,non-swamp,12/27/18,Rhodamnia cinerea,1.204609929
Q405,11,non-swamp,12/27/18,Timonius wallichianus,0.66
Q405,11,non-swamp,12/27/18,Uncaria cordata,2.52
Q405,11,non-swamp,12/27/18,Lindera lucida,7.52364557
Q405,11,non-swamp,12/27/18,Grewia laevigata,0.6
Q405,11,non-swamp,12/27/18,Unidentified species,6
Q405,11,non-swamp,12/27/18,Unidentified species,1.898435374
Q405,11,non-swamp,12/27/18,Litsea firma,1.474758621
Q405,11,non-swamp,12/27/18,Prunus polystachya,20.19681041
Q405,11,non-swamp,12/27/18,Bhesa paniculata,14.00926247
Q405,11,non-swamp,12/27/18,Xanthophyllum flavescens,0.99
Q213,11,non-swamp,12/27/18,Calophyllum tetrapterum var. tetrapterum,8.51
Q213,11,non-swamp,12/27/18,Rhodamnia cinerea,2.378313253
Q213,11,non-swamp,12/27/18,Timonius wallichianus,0.98
Q213,11,non-swamp,12/27/18,Gironniera nervosa,3.509677419
Q213,11,non-swamp,12/27/18,Archidendron clypearia,6.939310345
